11.1
9.3
9.3
11.1
11.1
11.1
11.1
11.1
14.8
18.5
18.5
16.7
9.3
14.8
16.7
14.8
11.1
13.0
18.5
7.4
18.5
25.9
25.9
18.5
18.5
18.5
11.1
18.5
25.9
22.2
20.4
20.4
13.0
7.4
13.0
13.0
7.4
7.4
7.4
0
16.7
22.2
20.4
7.4
0
7.4
7.4
13.0
9.3
7.4
9.3
