11.1
11.1
7.4
11.1
3.7
11.1
9.3
11.1
11.1
13.0
9.3
3.7
11.1
9.3
13.0
14.8
9.3
18.5
22.2
14.8
14.8
14.8
14.8
14.8
14.8
18.5
14.8
14.8
14.8
14.8
9.3
14.8
18.5
20.4
13.0
14.8
7.4
11.1
11.1
11.1
9.3
5.6
3.7
0
5.6
7.4
11.1
22.2
13.0
7.4
16.7
