9.3
7.4
13.0
11.1
14.8
5.6
16.7
11.1
9.3
9.3
11.1
16.7
13.0
9.3
11.1
11.1
11.1
0
11.1
14.8
18.5
18.5
14.8
5.6
14.8
11.1
7.4
7.4
7.4
7.4
5.6
5.6
5.6
9.3
5.6
9.3
9.3
3.7
11.1
9.3
13.0
13.0
11.1
3.7
9.3
11.1
11.1
9.3
9.3
7.4
3.7
7.4
