7.4
5.6
3.7
3.7
5.6
0
5.6
7.4
7.4
5.6
5.6
7.4
0
0
5.6
0
7.4
9.3
7.4
13.0
14.8
13.0
14.8
16.7
14.8
14.8
18.5
14.8
14.8
18.5
11.1
11.1
14.8
11.1
16.7
11.1
9.3
5.6
7.4
5.6
5.6
7.4
0
0
3.7
0
0
0
0
0
5.6
0
0
