13.0
13.0
9.3
3.7
13.0
13.0
13.0
13.0
18.5
3.7
13.0
18.5
13.0
14.8
11.1
9.3
0
13.0
14.8
13.0
16.7
18.5
5.6
16.7
11.1
20.4
14.8
18.5
22.2
7.4
24.1
22.2
22.2
18.5
18.5
14.8
0
13.0
9.3
9.3
9.3
9.3
11.1
3.7
5.6
7.4
7.4
7.4
0
5.6
0
5.6
