9.3
7.4
5.6
5.6
11.1
3.7
7.4
7.4
16.7
13.0
11.1
13.0
3.7
7.4
9.3
11.1
13.0
14.8
9.3
3.7
16.7
16.7
16.7
16.7
13.0
16.7
5.6
20.4
16.7
13.0
7.4
7.4
7.4
3.7
11.1
13.0
9.3
13.0
11.1
16.7
9.3
9.3
9.3
9.3
7.4
9.3
7.4
3.7
11.1
13.0
18.5
16.7
14.8
14.8
18.5
