11.1
11.1
7.4
11.1
18.5
5.6
14.8
14.8
9.3
16.7
13.0
11.1
0
14.8
13.0
14.8
18.5
13.0
22.2
14.8
20.4
22.2
22.2
14.8
14.8
13.0
11.1
13.0
20.4
13.0
18.5
14.8
16.7
0
11.1
7.4
5.6
16.7
20.4
18.5
9.3
18.5
14.8
13.0
9.3
7.4
0
11.1
14.8
14.8
11.1
9.3
9.3
11.1
