8
7
8
7
8
8
8
7
7
7
7
7
7
7
7
7
7
7
6
6
6
6
7
6
5
4
6
7
6
6
6
7
6
6
6
7
5
6
5
7
6
10
10
10
9
9
9
9
10
9
9
9
9
