4
5
3
3
4
3
4
17
17
17
17
17
17
17
17
17
17
2
1
1
2
1
1
1
16
16
1
1
1
16
1
16
1
1
1
1
1
1
16
1
1
1
1
1
1
1
1
16
1
1
-1
17
-1
