17
17
17
9
9
9
9
9
9
9
9
9
9
9
9
8
7
6
4
6
5
7
6
6
5
5
6
7
6
5
5
5
4
4
6
5
15
13
14
14
13
12
11
12
12
11
10
10
-1
5
4
5
