8
8
7
16
9
17
17
9
7
17
17
17
9
8
7
9
7
17
7
8
7
6
6
6
6
6
5
5
6
5
6
8
8
8
8
9
17
9
9
9
9
9
8
17
9
8
9
9
9
9
9
