9
8
8
8
7
7
8
7
7
6
6
6
6
7
6
7
6
5
6
5
5
3
5
4
3
3
4
3
3
5
13
14
14
13
13
13
12
13
12
10
11
11
11
11
17
12
11
12
11
10
10
17
10
