1
16
2
2
17
17
3
3
16
15
16
17
2
4
4
4
4
-1
1
1
16
16
15
15
15
15
15
15
16
15
15
15
14
15
15
16
16
16
15
16
1
16
1
1
16
1
1
1
1
1
17
1
